date,employee_title,location,employee_status,review_title,years_at_company,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt
Mon May 06 2019 10:53:28 GMT+0530 (India Standard Time), Project Manager,Bangalore,Current Employee ,Project Manager,,5,4,5,3,3,4
Mon May 06 2019 22:10:43 GMT+0530 (India Standard Time), Applications Development Team Lead,Bangalore,Current Employee ,Best Service Based Company,,5,5,5,5,4,4
Tue May 07 2019 04:14:14 GMT+0530 (India Standard Time), Applications Development Analyst,Bangalore,Former Employee ,Brand Value,,5,5,5,5,4,4
Tue May 07 2019 08:43:15 GMT+0530 (India Standard Time),,Bangalore,Current Employee ,Accenture,,5,4,5,4,3,4
Wed May 22 2019 07:23:40 GMT+0530 (India Standard Time), Team Lead,Bangalore,Current Employee ,Businesses integration arch team lead,,2,2,2,2,2,2
Mon May 06 2019 14:51:27 GMT+0530 (India Standard Time), Applications Development Senior Programmer Analyst,Chennai,Former Employee ,Good Company,,4,4,4,4,4,4
Mon May 06 2019 21:55:19 GMT+0530 (India Standard Time), Software Developer,Bangalore,Current Employee ,good,,4,4,4,3,4,2
Tue May 07 2019 04:40:08 GMT+0530 (India Standard Time),,Bangalore,Current Employee ,Software developer,,4,3,4,4,3,3
Tue May 07 2019 10:03:34 GMT+0530 (India Standard Time), Applications Development Senior Analyst,"Gurgaon, Haryana",Current Employee ,"Good Place to Work , but Managers are owners here.",,4,3,3,4,4,2
Tue May 07 2019 10:07:37 GMT+0530 (India Standard Time), SCM,Hyderābād,Current Employee ,accenture,,4,2,3,3,3,2
Sun May 05 2019 10:17:20 GMT+0530 (India Standard Time), Associate,Hyderābād,Current Employee ,Good,,5,5,5,5,5,5
Sun May 05 2019 12:52:10 GMT+0530 (India Standard Time), Applicatiion Developer,Bangalore,Former Employee ,One of the best company,,5,3,5,4,3,4
Mon May 06 2019 00:40:01 GMT+0530 (India Standard Time),,Banga,Former Employee ,finance analsyt,,5,3,5,5,5,5
Mon May 06 2019 01:48:00 GMT+0530 (India Standard Time), Senior Software Engineer,"Gurgaon, Haryana",Current Employee ,Organisation Details,,5,5,5,5,5,5
Mon May 06 2019 07:05:48 GMT+0530 (India Standard Time), Team Lead,Mumbai,Current Employee ,Accenture - A place to join but to have alternate offers unless you dont want to get stuck,,5,2,1,5,2,1
Tue Jun 11 2019 06:44:32 GMT+0530 (India Standard Time), Senior Software Engineer,Bangalore,Current Employee ,Bad company to work,,1,2,2,2,2,2
Mon May 20 2019 11:22:02 GMT+0530 (India Standard Time), Data Analyst,Pune,Current Employee ,Everything is going downhill,,2,3,4,2,2,2
Sun May 05 2019 19:03:09 GMT+0530 (India Standard Time), Applications Developer Senior Analyst,Bangalore,Current Employee ,Application Developer Senior Analyst,,4,5,4,4,4,3
Sun May 05 2019 19:47:02 GMT+0530 (India Standard Time), Team Lead,Bangalore,Former Employee ,Great Place to Work,,4,3,4,3,3,3
Sun May 05 2019 20:30:41 GMT+0530 (India Standard Time), Knowledge Management Specialist,Bangalore,Current Employee ,Knowledge Specialist,,4,5,5,3,4,3
Mon May 06 2019 04:15:18 GMT+0530 (India Standard Time), Team Leader,Bangalore,Current Employee ,Accenture rate,,4,4,4,3,3,3
Sun May 19 2019 22:54:45 GMT+0530 (India Standard Time),,Bangalore,Current Employee ,System administrator,,3,3,3,3,3,2
Sun May 19 2019 23:47:50 GMT+0530 (India Standard Time), Applications Development Senior Programmer Analyst,Pune,Former Employee ,high work pressure low salary,,3,2,3,4,3,2
Thu May 02 2019 21:15:28 GMT+0530 (India Standard Time), Geo Content Reviewer,Hyderābād,Former Employee ,Content Reviewer Analyst,,4,,,,,
Sat May 04 2019 19:16:51 GMT+0530 (India Standard Time), Senior Applications Developer,Bangalore,Current Employee ,Application Development Senior Analyst,,5,4,4,4,4,3
Sun May 05 2019 05:30:26 GMT+0530 (India Standard Time), Senior Subject Matter Expert,Bangalore,Current Employee ,Good Company to work with,,5,3,2,3,4,4
Tue Apr 30 2019 21:14:58 GMT+0530 (India Standard Time), SAP Basis Administrator,Bangalore,Current Employee ,Work culture,,5,5,5,5,5,5
Sun May 05 2019 00:08:50 GMT+0530 (India Standard Time), Senior Software Engineer,Bangalore,Former Employee ,Without a doubt one of the Good company to work in,,4,4,5,5,3,4
Sun May 05 2019 09:29:52 GMT+0530 (India Standard Time),,Bangalore,Current Employee ,job review,,4,4,4,3,2,3
Sun May 19 2019 02:03:46 GMT+0530 (India Standard Time), MC Delivery Senior Analyst,"Gurgaon, Haryana",Current Employee ,Highly driven but lacking in compensation to match,,3,2,3,4,3,3
Sun May 19 2019 04:27:42 GMT+0530 (India Standard Time), Applications Development Analyst,Pune,Former Employee ,"Totally depends on the project you get to work on, there is a lot of politics involved within the team for promotion",,3,4,2,3,3,2
Sun May 19 2019 06:50:23 GMT+0530 (India Standard Time), Software Engineer,Mumbai,Current Employee ,Software Engineer,,3,3,2,2,2,2
Fri May 03 2019 11:33:50 GMT+0530 (India Standard Time), Automation Lead,Bangalore,Current Employee ,Team Lead,,5,5,5,5,5,5
Fri May 03 2019 12:18:31 GMT+0530 (India Standard Time), Applicatiion Developer,Hyderābād,Current Employee ,Application developer,,5,4,5,5,4,4
Fri May 03 2019 21:56:24 GMT+0530 (India Standard Time), Associate Software Engineer,Pune,Former Employee ,Good company to start career,,5,5,5,4,4,5
Fri May 03 2019 23:22:23 GMT+0530 (India Standard Time), Associate,"Gurgaon, Haryana",Current Employee ,Associate,,5,5,5,5,5,5
Fri May 03 2019 14:07:50 GMT+0530 (India Standard Time), Software Engineer,Pune,Former Employee ,Good,,4,4,5,4,3,3
Fri May 03 2019 22:51:29 GMT+0530 (India Standard Time), Applications Development Senior Analyst,Pune,Current Employee ,I have been working at Accenture full-time for more than 1 year,,4,4,4,4,4,3
Sat May 04 2019 02:10:18 GMT+0530 (India Standard Time), Software Engineer,Chennai,Current Employee ,Software Engineer,,4,2,4,3,3,3
Sat May 04 2019 05:46:48 GMT+0530 (India Standard Time), Business Analyst Team Lead,Pune,Current Employee ,Great learning opportunities but misses on talented employees,,4,4,5,5,1,2
Sat May 18 2019 09:46:19 GMT+0530 (India Standard Time), Software Developer,Bangalore,Current Employee ,Observations,,3,3,4,3,2,2
Thu May 02 2019 13:51:21 GMT+0530 (India Standard Time), Applications Developer Analyst,Bangalore,Former Employee ,Good Work Experience,,5,5,5,5,5,5
Fri May 03 2019 02:55:57 GMT+0530 (India Standard Time), Senior Analyst,Chennai,Current Employee ,Good work culture,,5,4,5,5,3,3
Fri May 03 2019 08:42:34 GMT+0530 (India Standard Time), Siebel Developer,Chennai,Current Employee ,"Very rewarding career, flexible work, reasonable work-life balance. A great place to work overall.",,5,5,5,5,5,5
Fri Jun 07 2019 22:47:19 GMT+0530 (India Standard Time), Associate Systems Engineer,Pune,Current Employee ,average company to work for,,1,2,1,2,1,1
Thu May 02 2019 14:41:32 GMT+0530 (India Standard Time), Software Engineer,Hyderābād,Current Employee ,Good benefits,,4,1,3,4,4,3
Thu May 02 2019 19:36:48 GMT+0530 (India Standard Time), Software Engineer,Hyderābād,Current Employee ,Good,,4,3,4,4,3,4
Thu May 02 2019 22:05:12 GMT+0530 (India Standard Time), Applications Development Senior Analyst,"Gurgaon, Haryana",Current Employee ,Great Place To Work,,4,4,5,4,5,3
Fri May 03 2019 01:20:20 GMT+0530 (India Standard Time),,Bangalore,Current Employee ,Application development senior analyst,,4,4,5,4,4,4
Fri May 03 2019 02:37:02 GMT+0530 (India Standard Time), Associate Software Engineer,Pune,Current Employee ,Associate software engineer,,4,4,4,2,4,4
Fri May 03 2019 09:12:57 GMT+0530 (India Standard Time), Transaction Services Senior Associate,"Gurgaon, Haryana",Current Employee ,Accenture gptw,,4,2,4,4,4,3
Fri May 03 2019 09:39:27 GMT+0530 (India Standard Time), Software Developer,Bangalore,Former Employee ,ASE,,4,5,5,4,4,3
Thu May 16 2019 10:37:25 GMT+0530 (India Standard Time), IOS Developer,Bangalore,Current Employee ,Neither good nor bad,,3,4,3,3,3,2
Thu May 16 2019 20:13:26 GMT+0530 (India Standard Time), Analyst,Mumbai,Former Employee ,Good company,,3,3,2,3,3,2
Fri May 17 2019 03:11:30 GMT+0530 (India Standard Time),,Chennai,Current Employee ,Manager,,3,2,2,3,2,1
Fri May 17 2019 09:47:24 GMT+0530 (India Standard Time), Senior Software Engineer,Bangalore,Former Employee ,Poor management,,3,5,2,3,4,1
Fri May 17 2019 10:13:44 GMT+0530 (India Standard Time), Software Engineer,Hyderābād,Former Employee ,Squeezing employees,,3,1,2,3,2,1
Wed May 01 2019 18:51:34 GMT+0530 (India Standard Time), Team Lead,Mumbai,Current Employee ,Awesome,,5,5,4,5,4,4
Thu May 02 2019 04:39:41 GMT+0530 (India Standard Time),,Bangalore,Former Employee ,Best company,,5,5,5,5,5,5
Sat Apr 27 2019 10:38:08 GMT+0530 (India Standard Time), Applications Development Analyst,Bangalore,Former Employee ,A great company for freshers,,5,5,5,4,4,4
Wed May 01 2019 12:56:29 GMT+0530 (India Standard Time), Senior Software QA Engineer,Mumbai,Former Employee ,Amazing place to work,,4,4,5,3,4,4
Thu May 02 2019 03:37:44 GMT+0530 (India Standard Time),,Pune,Current Employee ,Associate Manager,,4,3,4,4,3,4
Thu May 02 2019 09:44:48 GMT+0530 (India Standard Time), Test Engineer,Chennai,Current Employee ,Accenture review,,4,4,3,5,5,2
Thu May 16 2019 01:17:19 GMT+0530 (India Standard Time), Software Engineer,Bangalore,Former Employee ,java developer,,3,3,2,3,3,1
Tue Apr 30 2019 12:20:44 GMT+0530 (India Standard Time), Software Engineering Analyst,Mumbai,Former Employee ,Best place to work,,5,5,5,5,5,5
Wed May 01 2019 08:11:19 GMT+0530 (India Standard Time), Business Operations Associate,Hyderābād,Current Employee ,Nice Company,,5,5,5,5,5,5
Wed May 01 2019 07:20:06 GMT+0530 (India Standard Time), Applications Development Programmer Analyst,"Gurgaon, Haryana",Current Employee ,Development,,4,4,4,3,3,4
Wed May 01 2019 08:14:05 GMT+0530 (India Standard Time), Consultant,Mumbai,Current Employee ,Superb Company,,4,3,4,3,3,3
Wed May 01 2019 09:20:06 GMT+0530 (India Standard Time), Devops Engineer,Noida,Current Employee ,"Good Benefits, Valued Employee",,4,4,5,4,4,2
Tue May 14 2019 18:54:06 GMT+0530 (India Standard Time), Software Engineer,Bangalore,Former Employee ,Overall a great company to work with,,3,3,2,4,2,3
Wed May 01 2019 09:20:06 GMT+0530 (India Standard Time), Devops Engineer,Noida,Current Employee ,"Good Benefits, Valued Employee",,4,4,5,4,4,2
Tue May 14 2019 18:54:06 GMT+0530 (India Standard Time), Software Engineer,Bangalore,Former Employee ,Overall a great company to work with,,3,3,2,4,2,3
Wed May 15 2019 00:08:40 GMT+0530 (India Standard Time), Test Architect Manager,"Gurgaon, Haryana",Current Employee ,Test Architect Manager,,3,3,3,3,2,2
Mon Apr 29 2019 11:20:52 GMT+0530 (India Standard Time),,Hyderābād,Former Employee ,Amazing place to work,,5,5,5,5,5,5
Mon Apr 29 2019 22:34:01 GMT+0530 (India Standard Time), H R,Bangalore,Current Employee ,Good,,5,4,4,4,4,4
Mon Apr 29 2019 23:24:18 GMT+0530 (India Standard Time), Analyst,Hyderābād,Current Employee ,Innovation,,5,5,5,5,5,5
Tue Apr 30 2019 04:45:42 GMT+0530 (India Standard Time), Developer,"Gurgaon, Haryana",Former Employee ,Great company to work,,5,5,5,5,4,4
Tue Apr 30 2019 07:57:25 GMT+0530 (India Standard Time)," Reporting, Automation, PMO Consultant",Bangalore,Current Employee ,Good Place to work for a long Career,,5,5,5,4,4,4
Tue Jun 04 2019 22:55:25 GMT+0530 (India Standard Time), Applications Developer,Pune,Current Employee ,worked for 2.5 years in accenture,,1,3,1,1,4,1
Wed Jun 05 2019 02:00:32 GMT+0530 (India Standard Time),,"Gurgaon, Haryana",Former Employee ,NA,,1,2,2,2,4,1
Wed May 15 2019 00:07:07 GMT+0530 (India Standard Time), Associate Software Developer,"Gurgaon, Haryana",Current Employee ,No hikes for company old employees,,2,4,1,1,1,1
Sun Nov 04 2018 13:45:30 GMT+0530 (India Standard Time), Analyst,New Delhi,Current Employee ,Good Company,,4,4,5,5,5,4
Mon Apr 29 2019 21:12:42 GMT+0530 (India Standard Time), Java Developer,Bangalore,Current Employee ,Work Culture,,4,,,,,
Mon Apr 29 2019 22:09:22 GMT+0530 (India Standard Time), Associate Manager,Chennai,Current Employee ,Associate Manager,,4,4,4,4,4,3
Mon Apr 29 2019 23:31:52 GMT+0530 (India Standard Time), SSE,Hyderābād,Former Employee ,Good Company,,4,3,5,4,3,4
Tue Apr 30 2019 00:47:54 GMT+0530 (India Standard Time), Subjet Matter Expert,"Gurgaon, Haryana",Former Employee ,QUITE SATISFACTORY,,4,3,1,5,5,2
Tue Apr 30 2019 02:11:50 GMT+0530 (India Standard Time), Software Developer,Mumbai,Former Employee ,Super-Workaholic but Organized work environment,,4,2,3,4,3,3
Tue Apr 30 2019 02:53:07 GMT+0530 (India Standard Time), Team Lead,Mumbai,Current Employee ,Team Lead at Accenture,,4,4,5,3,3,2
Tue Apr 30 2019 04:41:29 GMT+0530 (India Standard Time), Associate Software Developer,Bangalore,Current Employee ,Good company for experienced,,4,4,4,3,3,4
Tue Apr 30 2019 08:36:18 GMT+0530 (India Standard Time), General Accounting Ops Associate,Bangalore,Current Employee ,Associate,,4,4,4,4,3,4
Tue May 14 2019 09:32:39 GMT+0530 (India Standard Time), General Manager,Bangalore,Former Employee ,General Manager,,3,2,3,2,3,1
Sun Jun 02 2019 12:12:27 GMT+0530 (India Standard Time),,Calcutta,Current Employee ,Accenture: project allocation is not good,,1,1,1,1,1,1
Mon Jun 03 2019 00:39:37 GMT+0530 (India Standard Time), Technology Professional,Bangalore,Former Employee ,"Employees are not treated well, only profits matter",,1,1,1,1,1,1
Sun Apr 28 2019 11:35:37 GMT+0530 (India Standard Time), Software Engineer,Pune,Current Employee ,balchh,,5,5,5,5,5,5
Mon Apr 29 2019 05:38:41 GMT+0530 (India Standard Time), Applications Development Associate,"Gurgaon, Haryana",Current Employee ,GFT,,5,5,5,5,5,5
Mon Apr 29 2019 06:54:55 GMT+0530 (India Standard Time), Senior Software Engineer,Bangalore,Current Employee ,Senior Software engineer,,5,5,5,4,3,5
Mon Apr 29 2019 07:39:09 GMT+0530 (India Standard Time), Applications Developer,Bangalore,Current Employee ,Best company to work for,,5,4,4,5,4,4
Mon Apr 29 2019 09:25:11 GMT+0530 (India Standard Time), ETL/Data Warehousing Tester,Pune,Current Employee ,Well understood ETL/DW concepts and it's importance,,5,4,3,4,4,3
Sun Apr 28 2019 20:27:32 GMT+0530 (India Standard Time), Senior Software Engineer,Pune,Current Employee ,Good company. Having projects with niche skills. good internal hikes,,4,4,4,4,,
Sun Apr 28 2019 21:12:17 GMT+0530 (India Standard Time), Testing Engineering Analyst,Bangalore,Current Employee ,Good place to work,,4,5,5,3,3,3
Sun Apr 28 2019 21:46:01 GMT+0530 (India Standard Time), Drug Safety Associate,Bangalore,Current Employee ,Drug Safety Associate,,4,4,5,4,4,4
